# id:1-2-0 
-0.21,0.018600908662033
-0.04,-0.53572010810699
0.15,-0.11768465966129
0.34,0.054913891858657
0.87,2.1790324383535
-0.46,0.31455849536004
-0.02,0.64904317961526
0.75,1.2583794854621
0.7,0.62588562662213
0.07,0.12125715693952
-0.82,1.6640442580997
-0.43,0.50369723749178
-0.23,0.043607390149684
0.33,0.42607329045549
-0.2,0.1019018851334
-0.06,0.17411580222559
0.24,0.24199240075456
-0.32,0.51227000558242
-0.8,1.4116297404078
0.04,-0.062170357665017
-0.17,-0.065471554840023
0.84,1.4397400096274
0.75,1.2202337663536
-0.4,0.57187672049791
-0.38,0.23293920159697
-0.84,1.452165544326
0.83,1.207584432857
-0.69,0.94870169181089
-0.65,0.75291891542814
0.54,0.49844644263102
0.92,1.7250738651035
-0.25,0.17669565346545
-0.62,0.81762779939015
0.53,0.59459176377527
0.45,-0.01476400503202
-0.35,-0.011520060106249
-0.85,1.1557080368174
-0.92,1.8622254984356
-0.93,1.6743674981762
0.34,0.24589069867561
-0.64,0.54967896020594
0.5,0.4862062292368
-0.76,1.1127927319055
-0.22,0.058444020319085
0.46,0.39119278385385
0.75,1.057149386654
-0.2,0.19100676814637
-0.48,0.71066905438579
0.93,1.7977944012063
0.76,1.1680280497555
-0.38,0.35172534427639
0.66,0.87465632877553
-0.1,0.36971144302371
-0.33,-0.23184638889302
-0.56,0.65929420839356
0.67,0.88533930037158
0.51,0.60837180675154
-0.01,0.18203624891209
-0.01,-0.072344858771252
-0.65,0.985498003678
-0.91,1.6543292413356
0.83,1.3226742402135
-0.4,0.25716164965179
-0.93,1.7969610873854
-0.61,0.36400945062555
0.91,1.5390524257565
-0.76,1.1924926065633
0.8,1.2167279485677
0.32,0.25548280803999
-0.88,1.5829288108104
-0.54,0.30463388748662
-0.45,0.58924976849138
-0.04,0.055664551200778
0.73,0.87734701284148
0.33,0.1428210512391
-0.61,1.0607125105319
-0.83,1.7269495510614
-0.68,0.98222467215019
-0.44,0.23310931576269
0.31,0.10272888173076
-0.78,1.0698665706036
0.98,2.3348770857482
-0.22,0.13675515305375
0.61,0.71925205399639
-0.78,1.3843849247514
0.85,1.098461392729
0.52,0.47555294710005
-0.34,0.99524941863133
0.96,1.9820999660567
-0.58,0.32879435523839
-0.53,0.59330910790013
-0.3,-0.087164301287339
0.04,-0.3274610263592
0.42,0.3831713773259
0.41,0.368021783151
-0.44,0.11737844983694
0.95,1.6106343095515
-0.91,1.5856678396405
-0.7,0.88254133706461
-0.18,0.61239032448651
0.44,0.28974612522344
0.22,0.16871073704211
0.07,0.084596058125134
0.44,0.52394406356441
-0.72,0.81996119592254
-0.71,0.93957425963202
-0.32,0.060764210905365
0.4,0.19172083149689
-0.99,1.9283667770848
0.32,0.18211238096275
0.55,0.62343659962686
0.06,-0.26435633757862
-0.59,0.96191925459325
-0.79,1.3051243839521
-0.13,-0.16339303898785
0.25,-0.0013213716793254
0.7,0.93587757690232
0.27,0.059163195391177
-0.65,0.89429522974019
0.79,1.0344434804439
